unique_id,taluka,disease,date,confirmed_cases,true_cases,taluka_true_cases,taluka_confirmed_cases,population,vacancy_rate,lab_capacity,public_reporting_rate,private_reporting_rate,private_ari_reports,private_fever_reports,antimalarial_sales,rifampicin_sales,taluka_antimalarial_sales,taluka_rifampicin_sales,rainfall_mm,humidity,temperature,mobility_index,pharma_scale,total_beds,occupied_beds,available_beds
Taluka_017__Dengue,Taluka_017,Dengue,2025-05-19,7,15,32,13,328167,0.19,0.409,0.424,0.99,2,2,21,9,73,34,10.228737313940757,57.210072256128,28.19668140610422,1.056,1.872,656,248,408
Taluka_017__Malaria,Taluka_017,Malaria,2025-05-19,4,5,32,13,328167,0.19,0.409,0.401,0.99,2,4,18,8,73,34,10.228737313940757,57.210072256128,28.19668140610422,1.056,1.872,656,248,408
Taluka_017__Influenza,Taluka_017,Influenza,2025-05-19,2,10,32,13,328167,0.19,0.409,0.459,0.99,4,4,17,10,73,34,10.228737313940757,57.210072256128,28.19668140610422,1.056,1.872,656,248,408
Taluka_017__Cholera,Taluka_017,Cholera,2025-05-19,0,2,32,13,328167,0.19,0.409,0.51,0.99,1,1,17,7,73,34,10.228737313940757,57.210072256128,28.19668140610422,1.056,1.872,656,248,408
Taluka_017__Dengue,Taluka_017,Dengue,2025-05-26,10,13,42,23,328167,0.19,0.522,0.442,0.99,1,5,19,8,79,33,20.215170906975594,55.29091923404419,24.712271565963658,0.954,1.872,656,254,402
Taluka_017__Malaria,Taluka_017,Malaria,2025-05-26,3,7,42,23,328167,0.19,0.522,0.419,0.99,2,3,18,8,79,33,20.215170906975594,55.29091923404419,24.712271565963658,0.954,1.872,656,254,402
Taluka_017__Influenza,Taluka_017,Influenza,2025-05-26,7,16,42,23,328167,0.19,0.522,0.504,0.99,7,9,21,8,79,33,20.215170906975594,55.29091923404419,24.712271565963658,0.954,1.872,656,254,402
Taluka_017__Cholera,Taluka_017,Cholera,2025-05-26,3,6,42,23,328167,0.19,0.522,0.487,0.99,0,4,21,9,79,33,20.215170906975594,55.29091923404419,24.712271565963658,0.954,1.872,656,254,402
Taluka_017__Dengue,Taluka_017,Dengue,2025-06-02,8,17,58,28,328167,0.19,0.438,0.515,0.99,4,4,44,11,173,39,135.35465741532323,75.06922007959709,28.45944344469643,1.049,1.872,656,264,392
Taluka_017__Malaria,Taluka_017,Malaria,2025-06-02,3,9,58,28,328167,0.19,0.438,0.394,0.99,3,4,41,8,173,39,135.35465741532323,75.06922007959709,28.45944344469643,1.049,1.872,656,264,392
Taluka_017__Influenza,Taluka_017,Influenza,2025-06-02,3,11,58,28,328167,0.19,0.438,0.474,0.99,4,5,43,10,173,39,135.35465741532323,75.06922007959709,28.45944344469643,1.049,1.872,656,264,392
Taluka_017__Cholera,Taluka_017,Cholera,2025-06-02,14,21,58,28,328167,0.19,0.438,0.485,0.99,7,6,45,10,173,39,135.35465741532323,75.06922007959709,28.45944344469643,1.049,1.872,656,264,392
Taluka_017__Dengue,Taluka_017,Dengue,2025-06-09,16,35,72,38,328167,0.19,0.51,0.474,0.99,5,18,55,13,199,47,144.05597942433224,64.74651008034421,22.906158050061126,1.15,1.872,656,272,384
Taluka_017__Malaria,Taluka_017,Malaria,2025-06-09,8,14,72,38,328167,0.19,0.51,0.424,0.99,2,3,48,10,199,47,144.05597942433224,64.74651008034421,22.906158050061126,1.15,1.872,656,272,384
Taluka_017__Influenza,Taluka_017,Influenza,2025-06-09,9,13,72,38,328167,0.19,0.51,0.543,0.99,8,12,46,12,199,47,144.05597942433224,64.74651008034421,22.906158050061126,1.15,1.872,656,272,384
Taluka_017__Cholera,Taluka_017,Cholera,2025-06-09,5,10,72,38,328167,0.19,0.51,0.473,0.99,1,5,50,12,199,47,144.05597942433224,64.74651008034421,22.906158050061126,1.15,1.872,656,272,384
Taluka_017__Dengue,Taluka_017,Dengue,2025-06-16,17,31,61,27,328167,0.19,0.567,0.437,0.99,8,21,55,13,203,42,170.76330146063998,76.2164997829966,28.388983917710448,1.018,1.872,656,266,390
Taluka_017__Malaria,Taluka_017,Malaria,2025-06-16,2,18,61,27,328167,0.19,0.567,0.38,0.99,4,8,51,11,203,42,170.76330146063998,76.2164997829966,28.388983917710448,1.018,1.872,656,266,390
Taluka_017__Influenza,Taluka_017,Influenza,2025-06-16,4,7,61,27,328167,0.19,0.567,0.447,0.99,9,2,48,9,203,42,170.76330146063998,76.2164997829966,28.388983917710448,1.018,1.872,656,266,390
Taluka_017__Cholera,Taluka_017,Cholera,2025-06-16,4,5,61,27,328167,0.19,0.567,0.371,0.99,0,2,49,9,203,42,170.76330146063998,76.2164997829966,28.388983917710448,1.018,1.872,656,266,390
Taluka_017__Dengue,Taluka_017,Dengue,2025-06-23,11,25,74,33,328167,0.19,0.528,0.401,0.99,8,14,48,12,179,44,114.94867489688065,72.94931771156452,27.873194719640843,0.954,1.872,656,274,382
Taluka_017__Malaria,Taluka_017,Malaria,2025-06-23,11,23,74,33,328167,0.19,0.528,0.432,0.99,4,15,45,10,179,44,114.94867489688065,72.94931771156452,27.873194719640843,0.954,1.872,656,274,382
Taluka_017__Influenza,Taluka_017,Influenza,2025-06-23,10,22,74,33,328167,0.19,0.528,0.554,0.99,12,17,45,12,179,44,114.94867489688065,72.94931771156452,27.873194719640843,0.954,1.872,656,274,382
Taluka_017__Cholera,Taluka_017,Cholera,2025-06-23,1,4,74,33,328167,0.19,0.528,0.465,0.99,0,2,41,10,179,44,114.94867489688065,72.94931771156452,27.873194719640843,0.954,1.872,656,274,382
Taluka_017__Dengue,Taluka_017,Dengue,2025-06-30,9,24,63,29,328167,0.19,0.463,0.491,0.99,3,17,44,9,173,34,116.10968032937315,66.18128889971972,27.646459412528806,1.038,1.872,656,267,389
Taluka_017__Malaria,Taluka_017,Malaria,2025-06-30,13,28,63,29,328167,0.19,0.463,0.432,0.99,8,8,47,10,173,34,116.10968032937315,66.18128889971972,27.646459412528806,1.038,1.872,656,267,389
Taluka_017__Influenza,Taluka_017,Influenza,2025-06-30,5,8,63,29,328167,0.19,0.463,0.518,0.99,5,5,41,8,173,34,116.10968032937315,66.18128889971972,27.646459412528806,1.038,1.872,656,267,389
Taluka_017__Cholera,Taluka_017,Cholera,2025-06-30,2,3,63,29,328167,0.19,0.463,0.51,0.99,0,1,41,7,173,34,116.10968032937315,66.18128889971972,27.646459412528806,1.038,1.872,656,267,389
Taluka_017__Dengue,Taluka_017,Dengue,2025-07-07,22,33,68,44,328167,0.19,0.555,0.517,0.99,4,25,48,12,165,46,112.44081988209669,69.73301064817242,30.815795713578986,1.072,1.872,656,270,386
Taluka_017__Malaria,Taluka_017,Malaria,2025-07-07,7,15,68,44,328167,0.19,0.555,0.469,0.99,2,10,40,11,165,46,112.44081988209669,69.73301064817242,30.815795713578986,1.072,1.872,656,270,386
Taluka_017__Influenza,Taluka_017,Influenza,2025-07-07,8,10,68,44,328167,0.19,0.555,0.5,0.99,4,4,39,11,165,46,112.44081988209669,69.73301064817242,30.815795713578986,1.072,1.872,656,270,386
Taluka_017__Cholera,Taluka_017,Cholera,2025-07-07,7,10,68,44,328167,0.19,0.555,0.49,0.99,3,11,38,12,165,46,112.44081988209669,69.73301064817242,30.815795713578986,1.072,1.872,656,270,386
Taluka_017__Dengue,Taluka_017,Dengue,2025-07-14,14,16,48,30,328167,0.19,0.584,0.621,0.99,5,10,41,12,156,44,115.07854021579564,61.2774343103237,22.194094980456562,0.982,1.872,656,258,398
Taluka_017__Malaria,Taluka_017,Malaria,2025-07-14,5,11,48,30,328167,0.19,0.584,0.46,0.99,2,1,40,10,156,44,115.07854021579564,61.2774343103237,22.194094980456562,0.982,1.872,656,258,398
Taluka_017__Influenza,Taluka_017,Influenza,2025-07-14,4,10,48,30,328167,0.19,0.584,0.48,0.99,8,7,37,10,156,44,115.07854021579564,61.2774343103237,22.194094980456562,0.982,1.872,656,258,398
Taluka_017__Cholera,Taluka_017,Cholera,2025-07-14,7,11,48,30,328167,0.19,0.584,0.474,0.99,4,6,38,12,156,44,115.07854021579564,61.2774343103237,22.194094980456562,0.982,1.872,656,258,398
Taluka_017__Dengue,Taluka_017,Dengue,2025-07-21,13,23,47,26,328167,0.19,0.535,0.518,0.99,2,9,55,12,204,41,177.4160397381834,68.92383678452283,19.78293866889333,0.755,1.872,656,257,399
Taluka_017__Malaria,Taluka_017,Malaria,2025-07-21,8,14,47,26,328167,0.19,0.535,0.433,0.99,3,4,53,10,204,41,177.4160397381834,68.92383678452283,19.78293866889333,0.755,1.872,656,257,399
Taluka_017__Influenza,Taluka_017,Influenza,2025-07-21,2,5,47,26,328167,0.19,0.535,0.457,0.99,3,3,48,9,204,41,177.4160397381834,68.92383678452283,19.78293866889333,0.755,1.872,656,257,399
Taluka_017__Cholera,Taluka_017,Cholera,2025-07-21,3,5,47,26,328167,0.19,0.535,0.468,0.99,1,1,48,10,204,41,177.4160397381834,68.92383678452283,19.78293866889333,0.755,1.872,656,257,399
Taluka_017__Dengue,Taluka_017,Dengue,2025-07-28,18,35,70,40,328167,0.19,0.491,0.523,0.99,9,16,59,12,218,42,175.277605131808,78.29168443808503,30.522469542691063,1.047,1.872,656,271,385
Taluka_017__Malaria,Taluka_017,Malaria,2025-07-28,11,18,70,40,328167,0.19,0.491,0.438,0.99,6,6,53,11,218,42,175.277605131808,78.29168443808503,30.522469542691063,1.047,1.872,656,271,385
Taluka_017__Influenza,Taluka_017,Influenza,2025-07-28,5,10,70,40,328167,0.19,0.491,0.508,0.99,7,8,55,9,218,42,175.277605131808,78.29168443808503,30.522469542691063,1.047,1.872,656,271,385
Taluka_017__Cholera,Taluka_017,Cholera,2025-07-28,6,7,70,40,328167,0.19,0.491,0.475,0.99,0,3,51,10,218,42,175.277605131808,78.29168443808503,30.522469542691063,1.047,1.872,656,271,385
Taluka_017__Dengue,Taluka_017,Dengue,2025-08-04,18,32,64,35,328167,0.19,0.453,0.55,0.99,9,22,30,11,100,33,17.531584587386504,49.084935172610884,25.600783608156892,0.864,1.872,656,268,388
Taluka_017__Malaria,Taluka_017,Malaria,2025-08-04,9,15,64,35,328167,0.19,0.453,0.546,0.99,3,5,24,9,100,33,17.531584587386504,49.084935172610884,25.600783608156892,0.864,1.872,656,268,388
Taluka_017__Influenza,Taluka_017,Influenza,2025-08-04,4,10,64,35,328167,0.19,0.453,0.533,0.99,7,7,23,7,100,33,17.531584587386504,49.084935172610884,25.600783608156892,0.864,1.872,656,268,388
Taluka_017__Cholera,Taluka_017,Cholera,2025-08-04,4,7,64,35,328167,0.19,0.453,0.466,0.99,4,2,23,6,100,33,17.531584587386504,49.084935172610884,25.600783608156892,0.864,1.872,656,268,388
Taluka_017__Dengue,Taluka_017,Dengue,2025-08-11,8,16,64,29,328167,0.19,0.541,0.391,0.99,2,4,47,7,188,31,131.36526226603735,67.35885227532533,27.39063092604199,0.962,1.872,656,268,388
Taluka_017__Malaria,Taluka_017,Malaria,2025-08-11,7,18,64,29,328167,0.19,0.541,0.547,0.99,9,11,47,8,188,31,131.36526226603735,67.35885227532533,27.39063092604199,0.962,1.872,656,268,388
Taluka_017__Influenza,Taluka_017,Influenza,2025-08-11,5,12,64,29,328167,0.19,0.541,0.47,0.99,3,2,46,8,188,31,131.36526226603735,67.35885227532533,27.39063092604199,0.962,1.872,656,268,388
Taluka_017__Cholera,Taluka_017,Cholera,2025-08-11,9,18,64,29,328167,0.19,0.541,0.471,0.99,3,7,48,8,188,31,131.36526226603735,67.35885227532533,27.39063092604199,0.962,1.872,656,268,388
Taluka_017__Dengue,Taluka_017,Dengue,2025-08-18,11,21,58,30,328167,0.19,0.586,0.496,0.99,1,6,54,11,203,43,150.12712073805872,76.50077807351612,24.283509954968128,0.955,1.872,656,264,392
Taluka_017__Malaria,Taluka_017,Malaria,2025-08-18,6,10,58,30,328167,0.19,0.586,0.457,0.99,3,2,48,10,203,43,150.12712073805872,76.50077807351612,24.283509954968128,0.955,1.872,656,264,392
Taluka_017__Influenza,Taluka_017,Influenza,2025-08-18,9,21,58,30,328167,0.19,0.586,0.492,0.99,10,7,53,13,203,43,150.12712073805872,76.50077807351612,24.283509954968128,0.955,1.872,656,264,392
Taluka_017__Cholera,Taluka_017,Cholera,2025-08-18,4,6,58,30,328167,0.19,0.586,0.444,0.99,3,2,48,9,203,43,150.12712073805872,76.50077807351612,24.283509954968128,0.955,1.872,656,264,392
Taluka_017__Dengue,Taluka_017,Dengue,2025-08-25,14,25,39,23,328167,0.19,0.472,0.447,0.99,6,11,49,12,174,41,146.86846891329174,71.10046378221304,25.37876915787009,0.5,1.872,656,253,403
Taluka_017__Malaria,Taluka_017,Malaria,2025-08-25,7,9,39,23,328167,0.19,0.472,0.423,0.99,2,7,43,10,174,41,146.86846891329174,71.10046378221304,25.37876915787009,0.5,1.872,656,253,403
Taluka_017__Influenza,Taluka_017,Influenza,2025-08-25,1,2,39,23,328167,0.19,0.472,0.538,0.99,0,1,41,10,174,41,146.86846891329174,71.10046378221304,25.37876915787009,0.5,1.872,656,253,403
Taluka_017__Cholera,Taluka_017,Cholera,2025-08-25,1,3,39,23,328167,0.19,0.472,0.555,0.99,2,0,41,9,174,41,146.86846891329174,71.10046378221304,25.37876915787009,0.5,1.872,656,253,403
Taluka_017__Dengue,Taluka_017,Dengue,2025-09-01,8,21,58,27,328167,0.19,0.608,0.511,0.99,3,7,19,10,71,32,0.0,60.327205846596854,26.405504047941893,0.912,1.872,656,264,392
Taluka_017__Malaria,Taluka_017,Malaria,2025-09-01,10,19,58,27,328167,0.19,0.608,0.539,0.99,9,6,19,8,71,32,0.0,60.327205846596854,26.405504047941893,0.912,1.872,656,264,392
Taluka_017__Influenza,Taluka_017,Influenza,2025-09-01,8,17,58,27,328167,0.19,0.608,0.361,0.99,4,8,17,7,71,32,0.0,60.327205846596854,26.405504047941893,0.912,1.872,656,264,392
Taluka_017__Cholera,Taluka_017,Cholera,2025-09-01,1,1,58,27,328167,0.19,0.608,0.46,0.99,0,1,16,7,71,32,0.0,60.327205846596854,26.405504047941893,0.912,1.872,656,264,392
Taluka_017__Dengue,Taluka_017,Dengue,2025-09-08,5,17,72,37,328167,0.19,0.527,0.439,0.99,1,5,44,12,174,45,108.63220046522079,67.64779717599521,25.29848602099634,1.159,1.872,656,272,384
Taluka_017__Malaria,Taluka_017,Malaria,2025-09-08,20,36,72,37,328167,0.19,0.527,0.448,0.99,5,20,49,12,174,45,108.63220046522079,67.64779717599521,25.29848602099634,1.159,1.872,656,272,384
Taluka_017__Influenza,Taluka_017,Influenza,2025-09-08,8,12,72,37,328167,0.19,0.527,0.448,0.99,2,9,40,10,174,45,108.63220046522079,67.64779717599521,25.29848602099634,1.159,1.872,656,272,384
Taluka_017__Cholera,Taluka_017,Cholera,2025-09-08,4,7,72,37,328167,0.19,0.527,0.485,0.99,1,3,41,11,174,45,108.63220046522079,67.64779717599521,25.29848602099634,1.159,1.872,656,272,384
Taluka_017__Dengue,Taluka_017,Dengue,2025-09-15,17,36,57,27,328167,0.19,0.448,0.537,0.99,5,17,42,13,149,40,98.68712302435817,65.11687987166341,27.861676254496142,0.851,1.872,656,263,393
Taluka_017__Malaria,Taluka_017,Malaria,2025-09-15,4,7,57,27,328167,0.19,0.448,0.531,0.99,1,1,37,10,149,40,98.68712302435817,65.11687987166341,27.861676254496142,0.851,1.872,656,263,393
Taluka_017__Influenza,Taluka_017,Influenza,2025-09-15,4,8,57,27,328167,0.19,0.448,0.519,0.99,7,6,34,9,149,40,98.68712302435817,65.11687987166341,27.861676254496142,0.851,1.872,656,263,393
Taluka_017__Cholera,Taluka_017,Cholera,2025-09-15,2,6,57,27,328167,0.19,0.448,0.434,0.99,0,5,36,8,149,40,98.68712302435817,65.11687987166341,27.861676254496142,0.851,1.872,656,263,393
Taluka_017__Dengue,Taluka_017,Dengue,2025-09-22,16,32,53,22,328167,0.19,0.459,0.437,0.99,7,20,34,11,119,39,58.37755239377283,66.40568689665452,29.024009903278383,1.162,1.872,656,261,395
Taluka_017__Malaria,Taluka_017,Malaria,2025-09-22,4,12,53,22,328167,0.19,0.459,0.443,0.99,4,6,30,11,119,39,58.37755239377283,66.40568689665452,29.024009903278383,1.162,1.872,656,261,395
Taluka_017__Influenza,Taluka_017,Influenza,2025-09-22,1,5,53,22,328167,0.19,0.459,0.475,0.99,1,3,29,8,119,39,58.37755239377283,66.40568689665452,29.024009903278383,1.162,1.872,656,261,395
Taluka_017__Cholera,Taluka_017,Cholera,2025-09-22,1,4,53,22,328167,0.19,0.459,0.483,0.99,0,2,26,9,119,39,58.37755239377283,66.40568689665452,29.024009903278383,1.162,1.872,656,261,395
Taluka_017__Dengue,Taluka_017,Dengue,2025-09-29,11,15,52,34,328167,0.19,0.505,0.519,0.99,6,6,54,11,216,38,180.2010094454486,78.55556313612212,24.136422227460866,0.983,1.872,656,260,396
Taluka_017__Malaria,Taluka_017,Malaria,2025-09-29,6,11,52,34,328167,0.19,0.505,0.514,0.99,1,4,54,9,216,38,180.2010094454486,78.55556313612212,24.136422227460866,0.983,1.872,656,260,396
Taluka_017__Influenza,Taluka_017,Influenza,2025-09-29,6,11,52,34,328167,0.19,0.505,0.526,0.99,7,2,54,9,216,38,180.2010094454486,78.55556313612212,24.136422227460866,0.983,1.872,656,260,396
Taluka_017__Cholera,Taluka_017,Cholera,2025-09-29,11,15,52,34,328167,0.19,0.505,0.501,0.99,1,8,54,9,216,38,180.2010094454486,78.55556313612212,24.136422227460866,0.983,1.872,656,260,396
Taluka_017__Dengue,Taluka_017,Dengue,2025-10-06,13,29,60,30,328167,0.19,0.506,0.386,0.99,9,14,34,11,116,38,59.171672861501605,74.0194086773862,23.371523168789196,1.118,1.872,656,265,391
Taluka_017__Malaria,Taluka_017,Malaria,2025-10-06,6,11,60,30,328167,0.19,0.506,0.489,0.99,3,8,28,10,116,38,59.171672861501605,74.0194086773862,23.371523168789196,1.118,1.872,656,265,391
Taluka_017__Influenza,Taluka_017,Influenza,2025-10-06,7,12,60,30,328167,0.19,0.506,0.444,0.99,3,8,28,8,116,38,59.171672861501605,74.0194086773862,23.371523168789196,1.118,1.872,656,265,391
Taluka_017__Cholera,Taluka_017,Cholera,2025-10-06,4,8,60,30,328167,0.19,0.506,0.398,0.99,3,2,26,9,116,38,59.171672861501605,74.0194086773862,23.371523168789196,1.118,1.872,656,265,391
Taluka_017__Dengue,Taluka_017,Dengue,2025-10-13,7,17,50,21,328167,0.19,0.43,0.568,0.99,6,16,27,12,96,42,23.3539778612272,59.961787444148044,31.1605597403059,0.901,1.872,656,259,397
Taluka_017__Malaria,Taluka_017,Malaria,2025-10-13,7,16,50,21,328167,0.19,0.43,0.493,0.99,5,3,22,10,96,42,23.3539778612272,59.961787444148044,31.1605597403059,0.901,1.872,656,259,397
Taluka_017__Influenza,Taluka_017,Influenza,2025-10-13,7,15,50,21,328167,0.19,0.43,0.533,0.99,10,12,25,11,96,42,23.3539778612272,59.961787444148044,31.1605597403059,0.901,1.872,656,259,397
Taluka_017__Cholera,Taluka_017,Cholera,2025-10-13,0,2,50,21,328167,0.19,0.43,0.447,0.99,2,0,22,9,96,42,23.3539778612272,59.961787444148044,31.1605597403059,0.901,1.872,656,259,397
Taluka_017__Dengue,Taluka_017,Dengue,2025-10-20,7,9,37,25,328167,0.19,0.487,0.412,0.99,1,4,19,10,83,37,11.24431627424623,54.86999099685071,31.08206679376273,0.924,1.872,656,251,405
Taluka_017__Malaria,Taluka_017,Malaria,2025-10-20,11,19,37,25,328167,0.19,0.487,0.473,0.99,3,8,25,9,83,37,11.24431627424623,54.86999099685071,31.08206679376273,0.924,1.872,656,251,405
Taluka_017__Influenza,Taluka_017,Influenza,2025-10-20,6,8,37,25,328167,0.19,0.487,0.446,0.99,6,6,21,10,83,37,11.24431627424623,54.86999099685071,31.08206679376273,0.924,1.872,656,251,405
Taluka_017__Cholera,Taluka_017,Cholera,2025-10-20,1,1,37,25,328167,0.19,0.487,0.397,0.99,0,0,18,8,83,37,11.24431627424623,54.86999099685071,31.08206679376273,0.924,1.872,656,251,405
Taluka_017__Dengue,Taluka_017,Dengue,2025-10-27,6,13,31,18,328167,0.19,0.514,0.488,0.99,2,8,29,11,116,42,64.75785365839833,57.12053593766117,23.03901702556254,0.964,1.872,656,248,408
Taluka_017__Malaria,Taluka_017,Malaria,2025-10-27,6,9,31,18,328167,0.19,0.514,0.498,0.99,2,6,29,10,116,42,64.75785365839833,57.12053593766117,23.03901702556254,0.964,1.872,656,248,408
Taluka_017__Influenza,Taluka_017,Influenza,2025-10-27,3,5,31,18,328167,0.19,0.514,0.496,0.99,1,3,27,11,116,42,64.75785365839833,57.12053593766117,23.03901702556254,0.964,1.872,656,248,408
Taluka_017__Cholera,Taluka_017,Cholera,2025-10-27,3,4,31,18,328167,0.19,0.514,0.438,0.99,0,2,31,10,116,42,64.75785365839833,57.12053593766117,23.03901702556254,0.964,1.872,656,248,408
Taluka_018__Dengue,Taluka_018,Dengue,2023-01-02,0,3,4,1,91090,0.221,0.249,0.331,0.391,1,3,5,4,28,17,2.1311823980254223,57.223679138228036,19.333210686286073,0.757,1.055,182,66,116
Taluka_018__Malaria,Taluka_018,Malaria,2023-01-02,0,0,4,1,91090,0.221,0.249,0.445,0.391,0,0,9,5,28,17,2.1311823980254223,57.223679138228036,19.333210686286073,0.757,1.055,182,66,116
Taluka_018__Influenza,Taluka_018,Influenza,2023-01-02,1,1,4,1,91090,0.221,0.249,0.563,0.391,1,0,9,5,28,17,2.1311823980254223,57.223679138228036,19.333210686286073,0.757,1.055,182,66,116
Taluka_018__Cholera,Taluka_018,Cholera,2023-01-02,0,0,4,1,91090,0.221,0.249,0.427,0.391,0,0,5,3,28,17,2.1311823980254223,57.223679138228036,19.333210686286073,0.757,1.055,182,66,116
Taluka_018__Dengue,Taluka_018,Dengue,2023-01-09,2,4,16,7,91090,0.221,0.307,0.435,0.383,0,3,12,4,43,16,28.883511967604697,64.53632221941776,17.7780976110964,1.126,1.055,182,73,109
Taluka_018__Malaria,Taluka_018,Malaria,2023-01-09,1,1,16,7,91090,0.221,0.307,0.582,0.383,0,0,11,3,43,16,28.883511967604697,64.53632221941776,17.7780976110964,1.126,1.055,182,73,109
Taluka_018__Influenza,Taluka_018,Influenza,2023-01-09,3,9,16,7,91090,0.221,0.307,0.528,0.383,7,5,10,5,43,16,28.883511967604697,64.53632221941776,17.7780976110964,1.126,1.055,182,73,109
Taluka_018__Cholera,Taluka_018,Cholera,2023-01-09,1,2,16,7,91090,0.221,0.307,0.596,0.383,0,1,10,4,43,16,28.883511967604697,64.53632221941776,17.7780976110964,1.126,1.055,182,73,109
Taluka_018__Dengue,Taluka_018,Dengue,2023-01-16,1,4,10,5,91090,0.221,0.338,0.51,0.395,2,2,4,4,13,14,0.0,54.09620245843541,19.36533842798882,0.98,1.055,182,69,113
Taluka_018__Malaria,Taluka_018,Malaria,2023-01-16,0,0,10,5,91090,0.221,0.338,0.524,0.395,0,0,4,4,13,14,0.0,54.09620245843541,19.36533842798882,0.98,1.055,182,69,113
Taluka_018__Influenza,Taluka_018,Influenza,2023-01-16,3,5,10,5,91090,0.221,0.338,0.453,0.395,3,3,4,4,13,14,0.0,54.09620245843541,19.36533842798882,0.98,1.055,182,69,113
Taluka_018__Cholera,Taluka_018,Cholera,2023-01-16,1,1,10,5,91090,0.221,0.338,0.54,0.395,0,0,1,2,13,14,0.0,54.09620245843541,19.36533842798882,0.98,1.055,182,69,113
Taluka_018__Dengue,Taluka_018,Dengue,2023-01-23,1,4,16,6,91090,0.221,0.265,0.521,0.413,1,1,8,1,25,9,17.930527659776818,57.85017355311572,18.110480927332908,0.968,1.055,182,73,109
Taluka_018__Malaria,Taluka_018,Malaria,2023-01-23,2,3,16,6,91090,0.221,0.265,0.432,0.413,0,0,7,3,25,9,17.930527659776818,57.85017355311572,18.110480927332908,0.968,1.055,182,73,109
Taluka_018__Influenza,Taluka_018,Influenza,2023-01-23,3,7,16,6,91090,0.221,0.265,0.378,0.413,2,2,6,3,25,9,17.930527659776818,57.85017355311572,18.110480927332908,0.968,1.055,182,73,109
Taluka_018__Cholera,Taluka_018,Cholera,2023-01-23,0,2,16,6,91090,0.221,0.265,0.387,0.413,0,2,4,2,25,9,17.930527659776818,57.85017355311572,18.110480927332908,0.968,1.055,182,73,109
Taluka_018__Dengue,Taluka_018,Dengue,2023-01-30,1,2,16,3,91090,0.221,0.231,0.588,0.448,0,1,3,5,15,17,3.7596211128966193,64.1424489385988,23.884082212867742,1.178,1.055,182,73,109
Taluka_018__Malaria,Taluka_018,Malaria,2023-01-30,0,0,16,3,91090,0.221,0.231,0.388,0.448,0,1,3,4,15,17,3.7596211128966193,64.1424489385988,23.884082212867742,1.178,1.055,182,73,109
Taluka_018__Influenza,Taluka_018,Influenza,2023-01-30,2,13,16,3,91090,0.221,0.231,0.479,0.448,8,7,5,5,15,17,3.7596211128966193,64.1424489385988,23.884082212867742,1.178,1.055,182,73,109
Taluka_018__Cholera,Taluka_018,Cholera,2023-01-30,0,1,16,3,91090,0.221,0.231,0.423,0.448,0,2,4,3,15,17,3.7596211128966193,64.1424489385988,23.884082212867742,1.178,1.055,182,73,109
